periodo;codigo;nome;turma;siape;horario;matricula;nota;situacao
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04C;3051115-3;7M34  35N34 (30/07/2018 - 22/12/2018);20170000726;5.70;APROVADO POR NOTA
2;DBF3003;BIOFÍSICA;01A;1032508-7;35N34;20150127236;8.20;APROVADO
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;2;1615358-0,1674419-7;35T34 (30/07/2018 - 15/12/2018);20170138246;7.30;APROVADO
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1615358-0,1674419-7;46T56 (30/07/2018 - 22/12/2018);2016092929;5.70;APROVADO POR NOTA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;8;1879244-0;36T56 (30/07/2018 - 22/12/2018);20170138166;0.20;REPROVADO
2;MEC1509;METROLOGIA INDUSTRIAL;3;1792681-7;35M3456 (01/10/2018 - 15/12/2018);20160142254;8.50;APROVADO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;1914304-6;35N12 (30/07/2018 - 15/12/2018);20170041916;6.50;APROVADO POR NOTA
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01A;2254759-4,1718775-5;35M34 (30/07/2018 - 09/09/2018), 2M56 35M34 (10/09/2018 - 27/10/2018), 35M34 (28/10/2018 - 01/12/2018);20170036030;6.80;APROVADO POR NOTA
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;5;2410576-9;46N12 (30/07/2018 - 22/12/2018);20170149437;-;INDEFERIDO
2;ECT2201;CÁLCULO II;2;1753781-1;35M34 (30/07/2018 - 15/12/2018);20170030734;0.00;REPROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;6;2087054-1;2N12 (30/07/2018 - 15/12/2018);20180110202;5.00;APROVADO POR NOTA
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;1914304-6;35N12 (30/07/2018 - 15/12/2018);20170038311;5.80;APROVADO POR NOTA
2;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;1;1330408-1;24N34;20170000726;7.90;APROVADO
2;ECT2104;QUÍMICA GERAL;01E;2276334-3;3M34  25T34 (30/07/2018 - 22/12/2018);20170138255;0.60;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2416;EXPRESSÃO GRÁFICA;02B;1772123-9;35T12 (30/07/2018 - 03/11/2018), 35M56 (04/11/2018 - 22/12/2018);20170037898;6.20;APROVADO POR NOTA
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;1718775-5,3057895-9;35T34 (30/07/2018 - 09/09/2018),  3T1234 5T34 (10/09/2018 - 27/10/2018),  35T34 (28/10/2018 - 01/12/2018);20160106884;5.50;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;06C;1255011-8;7T12  25N12 (30/07/2018 - 22/12/2018);20180031619;2.90;REPROVADO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;3;1914304-6;35N12 (30/07/2018 - 15/12/2018);20170115967;-;INDEFERIDO
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;1;3242299-9;3T12 (30/07/2018 - 15/12/2018);20170116580;2.30;REPROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3030343-7;2T12 (30/07/2018 - 15/12/2018);20180041375;7.70;APROVADO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;1808127-6;46M12 (30/07/2018 - 22/12/2018);20180034933;-;CANCELADO
2;ECT2301;CÁLCULO III;2;2340200-0;35T34 (30/07/2018 - 15/12/2018);2016017530;8.20;APROVADO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;35N34 (30/07/2018 - 15/12/2018);2016018510;1.90;REPROVADO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;3;1808127-6;46M12 (30/07/2018 - 22/12/2018);20180089270;-;INDEFERIDO
2;DEB0902;ÓRTESES E PRÓTESES;1;4099026-7;46N34;20150140256;8.00;APROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;4;3030343-7;2N34 (30/07/2018 - 15/12/2018);2016014735;6.80;APROVADO POR NOTA
2;MTR0301;ESTRUTURA DOS MATERIAIS;1;1938946-1;24N34;20170149811;6.20;APROVADO POR NOTA
2;ECT2301;CÁLCULO III;3;1671983-4;35T56 (30/07/2018 - 15/12/2018);20150127183;-;INDEFERIDO
2;ECT2416;EXPRESSÃO GRÁFICA;04A;2266607-1;4N1234 (30/07/2018 - 03/11/2018),  4N1234 (04/11/2018 - 22/12/2018);20160141847;3.40;CANCELADO
2;ECT2416;EXPRESSÃO GRÁFICA;02B;1772123-9;35T12 (30/07/2018 - 03/11/2018), 35M56 (04/11/2018 - 22/12/2018);20170043518;9.00;APROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;3891450-8;2N34 (30/07/2018 - 15/12/2018);20180033210;5.30;APROVADO POR NOTA
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1674419-7,1615358-0;46T56 (30/07/2018 - 22/12/2018);20180001683;-;CANCELADO
2;ECT2103;CÁLCULO I;8;2565098-1;46T56 (30/07/2018 - 22/12/2018);20160142085;5.00;APROVADO POR NOTA
2;ECT2403;FÍSICA EXPERIMENTAL II;02A;1330358-1;3T234 (13/08/2018 - 10/11/2018);20180007785;9.90;APROVADO
2;DCA0212.0;CIRCUITOS DIGITAIS - TEORIA;1;2413302-9;24T12;2014097040;6.70;APROVADO POR NOTA
2;ELE0582;FUNDAMENTOS DE ELETRONICA;1;2140683-1;24M34;20180148845;5.20;APROVADO POR NOTA
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;1673239-3;2M56 (30/07/2018 - 15/12/2018);20180038333;3.80;REPROVADO
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01B;1434796-4;24M12  2T34 (30/07/2018 - 01/12/2018);20180037292;7.60;APROVADO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;3;1746024-9;4T12 (30/07/2018 - 15/12/2018);20170043812;-;INDEFERIDO
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03A;4687943-1,2993322-8,2836616-8;3M34  24T34 (30/07/2018 - 22/12/2018);20170138406;5.70;APROVADO POR NOTA
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;2;3242299-9;5T12 (30/07/2018 - 15/12/2018);20170183036;6.00;APROVADO POR NOTA
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02A;1763991-5;24M56  3T34 (30/07/2018 - 01/12/2018);20180030999;7.10;APROVADO
2;DCA0105;TEORIA DE CIRCUITOS;2;1205246-1;35T34;2016015151;6.10;APROVADO POR NOTA
2;DCA1202;PROGRAMAÇAO AVANÇADA;01A;1279464-5;246M12;2016012955;9.70;APROVADO
2;MEC1602;SISTEMAS TÉRMICOS II;2;1647050-0;24N12 (30/07/2018 - 15/12/2018);2014056585;1.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2413;MECÂNICA DOS FLUIDOS;1;2524058-9,3068002-8;35M56 (30/07/2018 - 15/12/2018);2015086560;7.10;APROVADO
2;ELE0517;SISTEMAS DIGITAIS;2;347065-4;35T56;2013071620;8.60;APROVADO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;1;2410576-9;46M56 (30/07/2018 - 22/12/2018);20180030237;7.40;APROVADO
2;DCA1202;PROGRAMAÇAO AVANÇADA;02A;350751-5;345T56;20160101313;1.30;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;4;3030343-7;2N34 (30/07/2018 - 15/12/2018);20180129204;-;INDEFERIDO
2;ECT2101;PRÉ-CÁLCULO;8;2340200-0;235T56 (03/09/2018 - 01/12/2018);2016096820;7.10;APROVADO
2;ECT2301;CÁLCULO III;5;2583622-8;35N34 (30/07/2018 - 15/12/2018);2016020750;6.60;APROVADO POR NOTA
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05A;4687943-1,1170845-1;6T34  35N12 (30/07/2018 - 22/12/2018);2016014691;-;DESISTENCIA
2;ECT2307;FÍSICA EXPERIMENTAL I;15A;1801831-1;5T234 (06/08/2018 - 16/11/2018);20170031179;6.40;APROVADO POR NOTA
2;ECT2416;EXPRESSÃO GRÁFICA;04A;2266607-1;4N1234 (30/07/2018 - 03/11/2018),  4N1234 (04/11/2018 - 22/12/2018);20170033594;-;INDEFERIDO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;46N12 (30/07/2018 - 22/12/2018);20160142147;0.70;REPROVADO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;46N12 (30/07/2018 - 22/12/2018);20180040912;5.00;APROVADO POR NOTA
2;ECT2104;QUÍMICA GERAL;01A;2276334-3;2M12  25T34 (30/07/2018 - 22/12/2018);20180035592;-;INDEFERIDO
2;DCO1031;REDES DE ALTA VELOCIDADE;1;346605-3;24N12;2013071620;8.10;APROVADO
2;ECT2104;QUÍMICA GERAL;03E;3432383-1;6M56  25T12 (30/07/2018 - 22/12/2018);2016012759;-;INDEFERIDO
2;MEC1506;METALOGRAFIA E TRATAMENTOS TÉRMICOS;3;2342188-8;2M3456 6M12 (30/07/2018 - 26/10/2018);2013070329;-;INDEFERIDO
2;FPE0087;LÍNGUA BRASILEIRA DE SINAIS - LIBRAS;5;3241022-2;5N1234 (30/07/2018 - 22/12/2018);20170182816;9.40;APROVADO
2;CIV1106;FUNDAMENTOS DE CARTOGRAFIA E SENSORIAMENTO REMOTO;2;3060504-2;24T56;2016010932;-;DESISTENCIA
2;MTR0403;TRANSFORMAÇÃO DE FASES E TRATAMENTOS TÉRMICOS;1;2414250-8;2N34 6N12;2013020185;8.20;APROVADO
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01B;4523538-6;2M34  24T12 (30/07/2018 - 01/12/2018);2014057116;4.20;REPROVADO
2;ECT2702;TÓPICOS AVANÇADOS EM INFORMÁTICA I;01A;1943220-0;24N12 (30/07/2018 - 22/12/2018);2016095949;6.60;APROVADO POR NOTA
2;PTR0114;FENÔMENOS DE TRANSPORTE APLICADO À ENGENHARIA DE PETRÓLEO;1;1288120-3;35T34;2015092432;-;DESISTENCIA
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;2;1328776-3;46T34 (30/07/2018 - 22/12/2018);20170138344;9.80;APROVADO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;46N12 (30/07/2018 - 22/12/2018);20170114988;0.00;REPROVADO
2;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356T12 (30/07/2018 - 05/10/2018);20180106685;9.50;APROVADO
2;ECT2201;CÁLCULO II;5;1912054-2;35N34 (30/07/2018 - 15/12/2018);20170118360;1.00;REPROVADO
2;MOR0070;BLOCO MORFOLOGICO;1;2318723-1,3492786-9,3027221-3,1667882-8;24N1234;20150140111;6.20;APROVADO POR NOTA
2;DCA0105;TEORIA DE CIRCUITOS;1;1205246-1;35M34;2016014913;5.10;APROVADO POR NOTA
2;ECT2201;CÁLCULO II;4;1912054-2;35N12 (30/07/2018 - 15/12/2018);2015019915;-;INDEFERIDO
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;2;1328776-3;46T34 (30/07/2018 - 22/12/2018);20170115724;5.10;APROVADO POR NOTA
2;CIV1822;AUDITORIA E PERÍCIA AMBIENTAL;1;2415066-7;6M345;2016018233;9.10;APROVADO
2;ECT2104;QUÍMICA GERAL;03C;3432383-1;6M12  25T12 (30/07/2018 - 22/12/2018);20160108181;-;INDEFERIDO
2;CIV1203;PEDOLOGIA;1;1662859-6;24M34;2015011470;-;DESISTENCIA
2;ECT2412;MECÂNICA DOS SÓLIDOS;2;2087565-9;24M12 (30/07/2018 - 15/12/2018);20170031375;5.60;APROVADO POR NOTA
2;DCO1003;REDES DE COMPUTADORES;1;1804383-8;35N12;2016013255;-;INDEFERIDO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;5;2410576-9;46N12 (30/07/2018 - 22/12/2018);2016011878;-;INDEFERIDO
2;MEC1703;VIBRAÇÕES DE SISTEMAS MECÂNICOS;1;347304-1;24M12 (30/07/2018 - 22/12/2018);2016014717;-;INDEFERIDO
2;ECT2702;TÓPICOS AVANÇADOS EM INFORMÁTICA I;01A;1943220-0;24N12 (30/07/2018 - 22/12/2018);20170032710;-;DESISTENCIA
2;ECT2201;CÁLCULO II;4;1912054-2;35N12 (30/07/2018 - 15/12/2018);20160146861;6.60;APROVADO POR NOTA
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;1312423-6;6T56  35N12 (30/07/2018 - 01/12/2018);20180038315;8.20;APROVADO
2;DCO2006;LABORATÓRIO DE REDES DE COMPUTADORES;1;1804383-8;5T56;20150127755;9.00;APROVADO
2;ECT2307;FÍSICA EXPERIMENTAL I;02A;1808127-6;2M456 (13/08/2018 - 10/11/2018);20170030879;-;INDEFERIDO
2;ECT2104;QUÍMICA GERAL;06A;1255011-8;7M56  25N12 (30/07/2018 - 22/12/2018);20180108948;-;INDEFERIDO
2;ECT2103;CÁLCULO I;7;1091102-4;2356T34 (08/10/2018 - 15/12/2018);20170133277;0.40;REPROVADO POR MÉDIA E POR FALTAS
2;ECO1102;INTRODUÇÃO A MICROECONOMIA;1;2344954-5;35M34;2016015198;-;INDEFERIDO
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05D;1170845-1,4687943-1;7T34  35N12 (30/07/2018 - 22/12/2018);20170117460;9.10;APROVADO
2;ECT2103;CÁLCULO I;4;2141197-4;2356N12 (08/10/2018 - 15/12/2018);20180036778;-;CANCELADO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1894891-1;35M56 (30/07/2018 - 15/12/2018);2016021435;-;INDEFERIDO
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;6;3891450-8;4N12 (30/07/2018 - 15/12/2018);20170138353;-;INDEFERIDO
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04A;1312423-6;5T56  35N34 (30/07/2018 - 01/12/2018);20170115223;2.00;REPROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;8;1879244-0;36T56 (30/07/2018 - 22/12/2018);20170041738;0.20;CANCELADO
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05B;4687943-1,1170845-1;6T56  35N12 (30/07/2018 - 22/12/2018);2016019811;-;INDEFERIDO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;4;2276754-3;36N34 (30/07/2018 - 15/12/2018);20170183288;0.50;REPROVADO
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;02B;1845280-1,3193556-9,4687943-1;4M56  46T12 (30/07/2018 - 22/12/2018);20170118000;5.80;APROVADO POR NOTA
2;DEF0651;ATIVIDADE FISICA, LAZER E CULTURA;4;350621-7;35T56;2015014697;-;INDEFERIDO
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;2;1674419-7,1615358-0;35T34 (30/07/2018 - 15/12/2018);20170117620;8.10;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;2998751-4;36T12 (30/07/2018 - 22/12/2018);20170147290;2.00;REPROVADO
2;DCA0100;MATEMATICA DISCRETA;1;1149639-0;35M56;2016012650;5.10;APROVADO POR NOTA
2;ECT2101;PRÉ-CÁLCULO;5;2196137-1;2356N12 (30/07/2018 - 05/10/2018);20170096217;-;CANCELADO
2;ECT2413;MECÂNICA DOS FLUIDOS;3;2524058-9,3068002-8;46N34 (30/07/2018 - 22/12/2018);2016010736;8.50;APROVADO
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03C;1943220-0,3193556-9,2459504-9;24M56  4T56 (30/07/2018 - 01/12/2018);20180031790;9.90;APROVADO
2;DCA0104;ARQUITETURA DE COMPUTADORES;1;2452782-5;46M12;20150125581;6.20;APROVADO POR NOTA
2;CIV1104;HIDROLOGIA;1;3064594-0;35T34;2015020291;7.50;APROVADO
2;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;1;1177742-9;24T34;20160101270;7.10;APROVADO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1894891-1;35M56 (30/07/2018 - 15/12/2018);20170034537;2.80;REPROVADO
2;ECT2103;CÁLCULO I;8;2565098-1;46T56 (30/07/2018 - 22/12/2018);20180110543;7.40;APROVADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20180036651;0.00;CANCELADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;2;2087054-1;2M34 (30/07/2018 - 15/12/2018);20180039537;0.80;REPROVADO POR MÉDIA E POR FALTAS
2;ELE0500;INTRODUCAO A ENGENHARIA ELETRICA;1;345783-6;4T34;20150127755;6.00;APROVADO POR NOTA
2;ECT1553;EMPREENDEDORISMO, NEGÓCIOS E GESTÃO DE PROJETOS INOVADORES;1;1753067-1;5N1234 (30/07/2018 - 15/12/2018);2011006928;0.00;REPROVADO
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;6;1319338-6;2N34 (30/07/2018 - 15/12/2018);20160142156;-;CANCELADO
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1319338-6;2T34 (30/07/2018 - 15/12/2018);20180108142;7.20;APROVADO
2;ICE1028;NEUROECONOMIA;1;346866-8;35M34 (30/07/2018 - 22/12/2018);20160147484;6.50;APROVADO POR NOTA
2;ECT2103;CÁLCULO I;7;1091102-4;2356T34 (08/10/2018 - 15/12/2018);20170100211;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2201;CÁLCULO II;2;1753781-1;35M34 (30/07/2018 - 15/12/2018);20170115724;-;INDEFERIDO
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;01D;1718775-5,2254759-4;35M34 (30/07/2018 - 09/09/2018), 35M34 6M56 (10/09/2018 - 27/10/2018), 35M34 (28/10/2018 - 01/12/2018);2016013550;5.50;APROVADO POR NOTA
2;DCA0118;PROCESSAMENTO DIGITAL DE SINAIS;1;1543191-8;24T34;2013017644;2.60;REPROVADO
2;ECT2101;PRÉ-CÁLCULO;5;2196137-1;2356N12 (30/07/2018 - 05/10/2018);20180106200;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;CIV1206;MICROBIOLOGIA AMBIENTAL;1;1764855-8;5M3456 (30/07/2018 - 22/12/2018);2015096137;8.00;APROVADO
2;CIV0348;LEGISLACAO E SEGURANCA DO TRABALHO;3;1330408-1;24N12;20150127414;-;INDEFERIDO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;3;1673239-3;2M56 (30/07/2018 - 15/12/2018);20170039014;6.00;APROVADO POR NOTA
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;3;1544724-5;4T56 (30/07/2018 - 15/12/2018);20170147361;7.40;APROVADO
2;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (30/07/2018 - 22/12/2018);20170040777;2.20;CANCELADO
2;ECT2413;MECÂNICA DOS FLUIDOS;1;2524058-9,3068002-8;35M56 (30/07/2018 - 15/12/2018);2015091794;8.30;APROVADO
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01D;1805797-9,1555898-5;3M56  46T12 (30/07/2018 - 15/12/2018);20170042815;6.80;APROVADO POR NOTA
2;ECT2414;ELETRICIDADE APLICADA;01A;1569480-3;2M56  24T34 (30/07/2018 - 16/09/2018),  24T34 (17/09/2018 - 01/12/2018);2016015394;-;INDEFERIDO
2;ECT2301;CÁLCULO III;2;2340200-0;35T34 (30/07/2018 - 15/12/2018);20160159135;6.80;APROVADO POR NOTA
2;ECT2201;CÁLCULO II;2;1753781-1;35M34 (30/07/2018 - 15/12/2018);20180032536;1.00;REPROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;2;2087054-1;2M34 (30/07/2018 - 15/12/2018);20170102753;0.30;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;2;1753896-5;46M56 (30/07/2018 - 22/12/2018);20170040454;5.60;APROVADO POR NOTA
2;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;1;2613423-5;3N12 5N34;2016011733;5.70;APROVADO POR NOTA
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;24T56 (30/07/2018 - 15/12/2018);20160106884;5.70;APROVADO POR NOTA
2;DCA0203;ELETRÔNICA;01A;1149567-9;35M34  6T56;2016011170;9.30;APROVADO
2;DCO1001;SINAIS E SISTEMAS LINEARES;1;1668928-5;35N34;2014048180;6.60;APROVADO POR NOTA
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;6;2276754-3;36N12 (30/07/2018 - 15/12/2018);20170035614;2.80;REPROVADO
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01C;4523538-6,3051115-3;2M56  24T12 (30/07/2018 - 01/12/2018);20170044711;3.50;REPROVADO
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;2;1753896-5;46M56 (30/07/2018 - 22/12/2018);20170097617;0.00;REPROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;2;2087054-1;2M34 (30/07/2018 - 15/12/2018);20180039591;6.00;APROVADO POR NOTA
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;35N34 (30/07/2018 - 15/12/2018);20180039690;7.50;APROVADO
2;MEC1601;PROCESSOS DE FABRICAÇÃO MECÂNICA I;1;2613355-7;35T34 (30/07/2018 - 22/12/2018);2016015115;7.00;APROVADO
2;ICE1038;NEUROBIOLOGIA DO MOVIMENTO;1;1976236-6;35M345 (10/09/2018 - 18/10/2018);2016011312;9.00;APROVADO
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9,1752508-1;24T56 (30/07/2018 - 15/12/2018);2015083620;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02A;1763991-5;24M56  3T34 (30/07/2018 - 01/12/2018);20170037056;8.80;APROVADO
2;ECT1552;INSTITUIÇÕES E SERVIÇOS TECNOLÓGICOS;1;2410576-9;46T56 (30/07/2018 - 22/12/2018);20170043278;2.70;CANCELADO
2;ECT2414;ELETRICIDADE APLICADA;03D;1658061-5;7M34  46N12 (30/07/2018 - 16/09/2018),  46N12 (17/09/2018 - 01/12/2018);2014096787;3.90;REPROVADO
2;ECT2101;PRÉ-CÁLCULO;7;3550015-0;2356T34 (30/07/2018 - 05/10/2018);20180038932;1.20;REPROVADO
2;ECT2416;EXPRESSÃO GRÁFICA;01A;1772123-9,2321426-2;35T56 (30/07/2018 - 03/11/2018), 24M12 (04/11/2018 - 22/12/2018);2016019910;-;TRANCADO
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;3;4857669-9;36T12 (30/07/2018 - 15/12/2018);20170148260;6.10;APROVADO POR NOTA
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;2;2087054-1;2M34 (30/07/2018 - 15/12/2018);20180129026;3.10;REPROVADO
2;CIV1303;SANEAMENTO AMBIENTAL;1;2326351-4;35T34;2013021781;8.40;APROVADO
2;DCA0104;ARQUITETURA DE COMPUTADORES;1;2452782-5;46M12;2016012131;8.30;APROVADO
2;DCA1202;PROGRAMAÇAO AVANÇADA;01A;1279464-5;246M12;2015020470;0.00;REPROVADO POR MÉDIA E POR FALTAS
2;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1615358-0,1674419-7;46T56 (30/07/2018 - 22/12/2018);20180136002;-;DESISTENCIA
2;ECT1569;TÓPICOS EM PRÁTICAS AMBIENTAIS;2;1674419-7,1717461-1;35T12 (30/07/2018 - 22/12/2018);2012927082;7.70;APROVADO
2;DBF3003;BIOFÍSICA;01A;1032508-7;35N34;2015019254;9.00;APROVADO
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;2;1894891-1;35M56 (30/07/2018 - 15/12/2018);2016022192;-;CANCELADO
2;DCO1003;REDES DE COMPUTADORES;1;1804383-8;35N12;20180107860;-;INDEFERIDO
2;ECT1553;EMPREENDEDORISMO, NEGÓCIOS E GESTÃO DE PROJETOS INOVADORES;1;1753067-1;5N1234 (30/07/2018 - 15/12/2018);2014066189;8.50;APROVADO
2;ECT2101;PRÉ-CÁLCULO;4;1508148-8;2356N12 (30/07/2018 - 05/10/2018);20180036633;5.50;APROVADO POR NOTA
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;1;3030343-7;2T12 (30/07/2018 - 15/12/2018);20180037695;4.50;CANCELADO
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01C;3051115-3,4523538-6;2M56  24T12 (30/07/2018 - 01/12/2018);20170043358;-;INDEFERIDO
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;1;3242299-9;3T12 (30/07/2018 - 15/12/2018);20170036219;5.40;APROVADO POR NOTA
2;ECT2301;CÁLCULO III;2;2340200-0;35T34 (30/07/2018 - 15/12/2018);20170036738;6.00;APROVADO POR NOTA
2;CIV1105;ECOLOGIA APLICADA À ENGENHARIA AMBIENTAL;1;1177742-9;24T34;2015093117;5.50;APROVADO POR NOTA
2;DCA1202;PROGRAMAÇAO AVANÇADA;01A;1279464-5;246M12;2013022976;8.30;APROVADO
2;ECT2301;CÁLCULO III;5;2583622-8;35N34 (30/07/2018 - 15/12/2018);20180002466;-;EXCLUIDA
2;ECT2301;CÁLCULO III;1;1671983-4;35T34 (30/07/2018 - 15/12/2018);20150139916;2.60;REPROVADO
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;5;3891450-8;2N34 (30/07/2018 - 15/12/2018);20180107421;5.30;APROVADO POR NOTA
2;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;24T56 (30/07/2018 - 15/12/2018);2014068192;5.80;APROVADO POR NOTA
2;ECT2201;CÁLCULO II;4;1912054-2;35N12 (30/07/2018 - 15/12/2018);20180033293;1.90;CANCELADO
2;DEB0503;SISTEMAS DE INFORMAÇÃO NA SAÚDE;1;2613423-5;3N12 5N34;2016021293;4.00;REPROVADO
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;3242299-9;2N12 (30/07/2018 - 15/12/2018);20160143153;7.10;APROVADO
2;ECT2103;CÁLCULO I;7;1091102-4;2356T34 (08/10/2018 - 15/12/2018);20180032732;-;DESISTENCIA
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;04C;1312423-6;7M56  35N34 (30/07/2018 - 01/12/2018);20170042790;7.70;APROVADO
2;ECT2201;CÁLCULO II;2;1753781-1;35M34 (30/07/2018 - 15/12/2018);20170037790;0.00;REPROVADO
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;1;2913810-0;46M34 (30/07/2018 - 22/12/2018);20170037350;4.60;REPROVADO
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01C;1555898-5,1805797-9;3M34  46T12 (30/07/2018 - 15/12/2018);20180149029;-;EXCLUIDA
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;4;2550037-8;46N12 (30/07/2018 - 22/12/2018);20170040777;0.70;CANCELADO
