"__v",_id,classificacao,dificuldade,enunciado,enunciadoLatex,likes,oculta,resultados.0._id,resultados.0.entradas.0,resultados.0.entradas.1,resultados.0.entradas.10,resultados.0.entradas.11,resultados.0.entradas.12,resultados.0.entradas.13,resultados.0.entradas.14,resultados.0.entradas.15,resultados.0.entradas.16,resultados.0.entradas.17,resultados.0.entradas.18,resultados.0.entradas.19,resultados.0.entradas.2,resultados.0.entradas.20,resultados.0.entradas.21,resultados.0.entradas.22,resultados.0.entradas.23,resultados.0.entradas.24,resultados.0.entradas.25,resultados.0.entradas.26,resultados.0.entradas.27,resultados.0.entradas.28,resultados.0.entradas.29,resultados.0.entradas.3,resultados.0.entradas.30,resultados.0.entradas.31,resultados.0.entradas.32,resultados.0.entradas.33,resultados.0.entradas.34,resultados.0.entradas.35,resultados.0.entradas.36,resultados.0.entradas.37,resultados.0.entradas.38,resultados.0.entradas.39,resultados.0.entradas.4,resultados.0.entradas.40,resultados.0.entradas.41,resultados.0.entradas.42,resultados.0.entradas.43,resultados.0.entradas.44,resultados.0.entradas.45,resultados.0.entradas.46,resultados.0.entradas.47,resultados.0.entradas.48,resultados.0.entradas.49,resultados.0.entradas.5,resultados.0.entradas.50,resultados.0.entradas.51,resultados.0.entradas.52,resultados.0.entradas.53,resultados.0.entradas.54,resultados.0.entradas.55,resultados.0.entradas.56,resultados.0.entradas.57,resultados.0.entradas.58,resultados.0.entradas.59,resultados.0.entradas.6,resultados.0.entradas.60,resultados.0.entradas.61,resultados.0.entradas.62,resultados.0.entradas.63,resultados.0.entradas.64,resultados.0.entradas.65,resultados.0.entradas.66,resultados.0.entradas.67,resultados.0.entradas.68,resultados.0.entradas.69,resultados.0.entradas.7,resultados.0.entradas.70,resultados.0.entradas.71,resultados.0.entradas.72,resultados.0.entradas.73,resultados.0.entradas.74,resultados.0.entradas.75,resultados.0.entradas.76,resultados.0.entradas.77,resultados.0.entradas.78,resultados.0.entradas.79,resultados.0.entradas.8,resultados.0.entradas.80,resultados.0.entradas.9,resultados.0.saida,resultados.1._id,resultados.1.entradas.0,resultados.1.entradas.1,resultados.1.entradas.10,resultados.1.entradas.11,resultados.1.entradas.12,resultados.1.entradas.13,resultados.1.entradas.14,resultados.1.entradas.15,resultados.1.entradas.16,resultados.1.entradas.17,resultados.1.entradas.18,resultados.1.entradas.19,resultados.1.entradas.2,resultados.1.entradas.20,resultados.1.entradas.21,resultados.1.entradas.22,resultados.1.entradas.23,resultados.1.entradas.24,resultados.1.entradas.25,resultados.1.entradas.26,resultados.1.entradas.27,resultados.1.entradas.28,resultados.1.entradas.29,resultados.1.entradas.3,resultados.1.entradas.30,resultados.1.entradas.31,resultados.1.entradas.32,resultados.1.entradas.33,resultados.1.entradas.34,resultados.1.entradas.35,resultados.1.entradas.36,resultados.1.entradas.37,resultados.1.entradas.38,resultados.1.entradas.39,resultados.1.entradas.4,resultados.1.entradas.40,resultados.1.entradas.41,resultados.1.entradas.42,resultados.1.entradas.43,resultados.1.entradas.44,resultados.1.entradas.45,resultados.1.entradas.46,resultados.1.entradas.47,resultados.1.entradas.48,resultados.1.entradas.49,resultados.1.entradas.5,resultados.1.entradas.50,resultados.1.entradas.51,resultados.1.entradas.52,resultados.1.entradas.53,resultados.1.entradas.54,resultados.1.entradas.55,resultados.1.entradas.56,resultados.1.entradas.57,resultados.1.entradas.58,resultados.1.entradas.59,resultados.1.entradas.6,resultados.1.entradas.60,resultados.1.entradas.61,resultados.1.entradas.62,resultados.1.entradas.63,resultados.1.entradas.64,resultados.1.entradas.65,resultados.1.entradas.66,resultados.1.entradas.67,resultados.1.entradas.68,resultados.1.entradas.69,resultados.1.entradas.7,resultados.1.entradas.70,resultados.1.entradas.71,resultados.1.entradas.72,resultados.1.entradas.73,resultados.1.entradas.74,resultados.1.entradas.75,resultados.1.entradas.76,resultados.1.entradas.77,resultados.1.entradas.78,resultados.1.entradas.79,resultados.1.entradas.8,resultados.1.entradas.80,resultados.1.entradas.9,resultados.1.saida,resultados.2._id,resultados.2.entradas.0,resultados.2.entradas.1,resultados.2.entradas.10,resultados.2.entradas.11,resultados.2.entradas.12,resultados.2.entradas.13,resultados.2.entradas.14,resultados.2.entradas.15,resultados.2.entradas.16,resultados.2.entradas.17,resultados.2.entradas.18,resultados.2.entradas.19,resultados.2.entradas.2,resultados.2.entradas.20,resultados.2.entradas.21,resultados.2.entradas.22,resultados.2.entradas.23,resultados.2.entradas.24,resultados.2.entradas.25,resultados.2.entradas.26,resultados.2.entradas.27,resultados.2.entradas.28,resultados.2.entradas.29,resultados.2.entradas.3,resultados.2.entradas.30,resultados.2.entradas.31,resultados.2.entradas.32,resultados.2.entradas.33,resultados.2.entradas.34,resultados.2.entradas.35,resultados.2.entradas.36,resultados.2.entradas.37,resultados.2.entradas.38,resultados.2.entradas.39,resultados.2.entradas.4,resultados.2.entradas.40,resultados.2.entradas.41,resultados.2.entradas.42,resultados.2.entradas.43,resultados.2.entradas.44,resultados.2.entradas.45,resultados.2.entradas.46,resultados.2.entradas.47,resultados.2.entradas.48,resultados.2.entradas.49,resultados.2.entradas.5,resultados.2.entradas.50,resultados.2.entradas.51,resultados.2.entradas.52,resultados.2.entradas.53,resultados.2.entradas.54,resultados.2.entradas.55,resultados.2.entradas.56,resultados.2.entradas.57,resultados.2.entradas.58,resultados.2.entradas.59,resultados.2.entradas.6,resultados.2.entradas.60,resultados.2.entradas.61,resultados.2.entradas.62,resultados.2.entradas.63,resultados.2.entradas.64,resultados.2.entradas.65,resultados.2.entradas.66,resultados.2.entradas.67,resultados.2.entradas.68,resultados.2.entradas.69,resultados.2.entradas.7,resultados.2.entradas.70,resultados.2.entradas.71,resultados.2.entradas.72,resultados.2.entradas.73,resultados.2.entradas.74,resultados.2.entradas.75,resultados.2.entradas.76,resultados.2.entradas.77,resultados.2.entradas.78,resultados.2.entradas.79,resultados.2.entradas.8,resultados.2.entradas.80,resultados.2.entradas.9,resultados.2.saida,resultados.3._id,resultados.3.entradas.0,resultados.3.entradas.1,resultados.3.entradas.10,resultados.3.entradas.11,resultados.3.entradas.12,resultados.3.entradas.13,resultados.3.entradas.14,resultados.3.entradas.15,resultados.3.entradas.16,resultados.3.entradas.17,resultados.3.entradas.18,resultados.3.entradas.19,resultados.3.entradas.2,resultados.3.entradas.20,resultados.3.entradas.21,resultados.3.entradas.22,resultados.3.entradas.23,resultados.3.entradas.24,resultados.3.entradas.25,resultados.3.entradas.26,resultados.3.entradas.27,resultados.3.entradas.28,resultados.3.entradas.29,resultados.3.entradas.3,resultados.3.entradas.30,resultados.3.entradas.31,resultados.3.entradas.32,resultados.3.entradas.33,resultados.3.entradas.34,resultados.3.entradas.35,resultados.3.entradas.36,resultados.3.entradas.37,resultados.3.entradas.38,resultados.3.entradas.39,resultados.3.entradas.4,resultados.3.entradas.40,resultados.3.entradas.41,resultados.3.entradas.42,resultados.3.entradas.43,resultados.3.entradas.44,resultados.3.entradas.45,resultados.3.entradas.46,resultados.3.entradas.47,resultados.3.entradas.48,resultados.3.entradas.49,resultados.3.entradas.5,resultados.3.entradas.50,resultados.3.entradas.51,resultados.3.entradas.52,resultados.3.entradas.53,resultados.3.entradas.54,resultados.3.entradas.55,resultados.3.entradas.56,resultados.3.entradas.57,resultados.3.entradas.58,resultados.3.entradas.59,resultados.3.entradas.6,resultados.3.entradas.60,resultados.3.entradas.61,resultados.3.entradas.62,resultados.3.entradas.63,resultados.3.entradas.64,resultados.3.entradas.65,resultados.3.entradas.66,resultados.3.entradas.67,resultados.3.entradas.68,resultados.3.entradas.69,resultados.3.entradas.7,resultados.3.entradas.70,resultados.3.entradas.71,resultados.3.entradas.72,resultados.3.entradas.73,resultados.3.entradas.74,resultados.3.entradas.75,resultados.3.entradas.76,resultados.3.entradas.77,resultados.3.entradas.78,resultados.3.entradas.79,resultados.3.entradas.8,resultados.3.entradas.80,resultados.3.entradas.9,resultados.3.saida,resultados.4._id,resultados.4.entradas.0,resultados.4.entradas.1,resultados.4.entradas.10,resultados.4.entradas.11,resultados.4.entradas.12,resultados.4.entradas.13,resultados.4.entradas.14,resultados.4.entradas.15,resultados.4.entradas.16,resultados.4.entradas.17,resultados.4.entradas.18,resultados.4.entradas.19,resultados.4.entradas.2,resultados.4.entradas.20,resultados.4.entradas.3,resultados.4.entradas.4,resultados.4.entradas.5,resultados.4.entradas.6,resultados.4.entradas.7,resultados.4.entradas.8,resultados.4.entradas.9,resultados.4.saida,solucao,tags.0,tags.1,titulo
0,5bc4707aa2b8b504032f7d9a,Fixação,Muito fácil,Faça um programa para somar todos os números pares inteiros de A até B. Considere que o usuário vai informar A como menor valor e B como maior e que A e B podem ser incluídos no somatório.,,1,true,5caea7a45fdecb040bb87408,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5caea7a45fdecb040bb87409,-5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5caea7a45fdecb040bb8740a,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5caea7a45fdecb040bb8740b,-50,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-630,5caea7a45fdecb040bb8740c,-29,1,,,,,,,,,,,,,,,,,,,,-210,"soma = 0; 
a = parseInt(prompt(""Entre com A""));
b = parseInt(prompt(""Entre com B""));
n = a; 
while ( n<=b){
    if (n%2==0)
        soma = soma + n; 
    n++; 
}
alert(soma); 

",estruturas de repetição,,Somatório dos pares de A até B.
0,5bc471d3a2b8b504032f7da4,Fixação,Muito fácil,"Escreva um programa que recebe um valor inteiro M que representa a quantidade de eleitores de um país com dois candidatos à presidência.  O programa deve ler o voto de cada eleitor (1 para o primeiro candidato, 2 para o segundo candidato, 3 para um voto branco ou nulo) e exibir o resultado como o exemplo a seguir: 40% 50% 10%. Sendo que a primeira porcentagem é do primeiro candidato, a segunda é do segundo e a terceira é dos votos brancos ou nulos.",,2,false,5bc471d3a2b8b504032f7da7,10,1,2,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,3,,3,40% 40% 20%,5bc471d3a2b8b504032f7da6,5,1,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20% 60% 20%,5bc471d3a2b8b504032f7da5,8,1,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,2,,,12.5% 87.5% 0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var M = lerInteiro();
var cont1 = 0;
var cont2 = 0;
var nulos = 0;

var i = 0
while (i < M) {
    var voto = lerInteiro();
    if (voto === 1) {
        cont1++;
    }
    else if (voto === 2) {
        cont2++;
    } 
    else if (voto === 3) {
        nulos++;
    }
    i++
}

alert(  cont1*100/M + '% '  + cont2*100/M   + '% '  + nulos*100/M + '%');",estruturas de repetição,,Eleições para presidente.
0,5bc47241a2b8b504032f7dac,Fixação,Muito fácil,"Faça um programa para calcular a área total de prismas de base hexagonal.  O programa deve funcionar para uma quantidade indeterminada de prismas, mas deve parar quando o valor do lado da base for igual a -1. O programa deve ler o tamanho do lado da base (l) e a altura (h) do prisma, nesta ordem, não pode permitir valores negativos e nem valores nulos. Caso apareçam, o usuário deve digitar novamente até que um valor válido seja fornecido. O programa deve validar l e h individualmente.  O cálculo da área total (At) deve ser realizado conforme a  equação abaixo e o resultado apresentado na tela. Considere que a base possui os seis lados de tamanhos iguais. Use o ""\n"" para mostrar as áreas calculadas um por linha.","A_T = A_L + 2\cdot A_B; A_B = 6 \cdot \frac{ l^2\ \sqrt[]{3}}{4} \ \mathrm{e} \  A_L = 6 \cdot l \cdot h ",1,false,5bc47241a2b8b504032f7db0,2,3,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.78460969082653,5bc47241a2b8b504032f7daf,-2,-4,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.1384387633061,5bc47241a2b8b504032f7dae,2,-4,,,,,,,,,,,-4,,,,,,,,,,,-3,,,,,,,,,,,1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.78460969082653,5bc47241a2b8b504032f7dad,2,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,"32.78460969082653
29.196152422706632
118.76537180435969",,,,,,,,,,,,,,,,,,,,,,,,"var l, h, at ; 
 

cont = 0; 
l =  lerReal(); 
while (l != -1) 
{
	while ( l <= 0 )
	    l = lerReal("" Entre com o lado: ""); 
	h = lerReal(""Entre com a algura""); 
	while (h <= 0)
	    h = lerReal(""Entre com a algura"");
	var ab = 6 * ((l * l * Math.sqrt(3))/4);
	var al = 6*l*h
	at = al + 2*ab;
	alert(at+""\n"");
	l =  lerReal();
} ",estruturas de repetição,,Área total de prismas de base hexagonal.
0,5bc47358a2b8b504032f7db5,Fixação,Muito fácil,"Faça um programa que mostre todos os números inteiros entre M e N, inclua M e N. Os valores de M e N devem ser informados pelo usuários nesta ordem. Use espaço, "" "", para separar os números.",,1,false,5bc47358a2b8b504032f7db9,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 8 9 10 11 12 13 14 15 16,5bc47358a2b8b504032f7db8,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 18 19 20 21 22 23,5bc47358a2b8b504032f7db7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 3 4 5,5bc47358a2b8b504032f7db6,44,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60,,,,,,,,,,,,,,,,,,,,,,,,"var M = lerInteiro(""M""); 
var N = lerInteiro(""N""); 
var i = M; 

while(i <= N) {
    alert(i+ "" "");
    i++; 
}",estruturas de repetição,,Números inteiros entre M e N.
0,5bc473d5a2b8b504032f7dbe,Fixação,Muito fácil,"Uma loja está realizando uma análise do preço de N mercadorias em estoque. Escreva um programa capaz de ler um valor inteiro N e, em seguida, o preço de cada mercadoria. No final, o programa deve informar a média dos valores das mercadorias fornecidas pelo funcionário.",,2,false,5bc473d5a2b8b504032f7dc2,4,1.56,,,,,,,,,,,2.45,,,,,,,,,,,3.55,,,,,,,,,,,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,5bc473d5a2b8b504032f7dc1,1,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,5bc473d5a2b8b504032f7dc0,10,1.20,20,12.20,,,,,,,,,4,,,,,,,,,,,2.40,,,,,,,,,,,5,,,,,,,,,,,4.05,,,,,,,,,,,4,,,,,,,,,,,2.50,,,,,,,,,,,21.25,,22.40,8.68,5bc473d5a2b8b504032f7dbf,8,4,30,13.20,,,,,,,,,22.20,,,,,,,,,,,5,,,,,,,,,,,45.40,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,21.20,,22.40,13.35,,,,,,,,,,,,,,,,,,,,,,,,"var  soma = 0, media = 0, quantidade = 0, N; 

N = lerInteiro(""N"");  
 
while (quantidade < N) {
    valor = parseFloat(prompt(""Entre com o valor da mercadoria: ""));
    soma = soma + valor; 
    quantidade++; 
 
    
}
media = soma / N; 
alert(media)",estruturas de repetição,,Média de preços de mercadorias.
0,5bc47607a2b8b504032f7dcb,Fixação,Muito fácil,"Uma loja está realizando uma análise do preço de 10 mercadorias em estoque. Escreva um programa capaz de ler o valor de cada mercadoria e validar preço da mercadoria não permitindo valores negativos ou nulos, quando o usuário errar o programa deve solicitar novamente o preço da mercadoria. O programa deve informar a média dos valores das mercadorias fornecidas pelo funcionário.",,0,false,5bc47607a2b8b504032f7dce,-1.56,-2.45,-3.55,21.20,22.40,3,13.20,,,,,,-3.55,,,,,,,,,,,1.20,,,,,,,,,,,4,,,,,,,,,,,22.60,,,,,,,,,,,5,,,,,,,,,,,45.40,,,,,,,,,,,4,,2.45,13.125,5bc47607a2b8b504032f7dcd,1.20,4,13.20,,,,,,,,,,22.60,,,,,,,,,,,5,,,,,,,,,,,45.40,,,,,,,,,,,4,,,,,,,,,,,2.45,,,,,,,,,,,21.20,,,,,,,,,,,22.40,,30,15.825,5bc47607a2b8b504032f7dcc,1,4,30,13.20,,,,,,,,,22.60,,,,,,,,,,,5,,,,,,,,,,,45.40,,,,,,,,,,,4,,,,,,,,,,,0,,,,,,,,,,,2,,,,,,,,,,,21.20,,22.40,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var  soma = 0, media = 0, quantidade = 0; 

valor = parseFloat(prompt(""Entre com o valor da mercadoria: ""));
while (quantidade < 10) {
    
    while ( valor <= 0 ){
        valor = parseFloat(prompt(""Valor incorreto! Entre com o valor da mercadoria, novamente: ""));
    }
    soma = soma + valor; 
    quantidade++; 
    valor = parseFloat(prompt(""Entre com o valor da mercadoria: ""));
}
media = soma / quantidade; 
alert(media)",estruturas de repetição,,Análise de  mercadoria.
0,5bc476baa2b8b504032f7dd1,Fixação,Muito fácil,"Escreva um algoritmo para ler o número total de eleitores de um município, o número de votos brancos, nulos e válidos, nesta ordem. Calcular e escrever o percentual que cada um representa em relação ao total de eleitores.",,0,false,5bc476baa2b8b504032f7dd3,10000,500,,,,,,,,,,,300,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 3 70,5bc476baa2b8b504032f7dd2,15000,3000,,,,,,,,,,,300,,,,,,,,,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 2 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"var eleitores, votosBrancos, votosNulos, votosValidos; 
eleitores = parseInt(prompt(""Entre com o número de eleitores:""));
votosBrancos = parseInt(prompt(""Votos Brancos:""));
votosNulos = parseInt(prompt(""Votos Brancos:""));
votosValidos = parseInt(prompt(""Votos Brancos:""));
alert( (100*(votosBrancos/eleitores))+"" ""+(100*(votosNulos/eleitores))+"" ""+(100*(votosValidos/eleitores)) )",estruturas de repetição,,"Votos brancos, nulos e válidos."
0,5bc47765a2b8b504032f7dd8,Fixação,Muito fácil,"Leia um valor inteiro N. Apresente todos os números entre 250 e 500 que divididos por N dão resto igual a 4. Imprima todos valores que quando divididos por N dão resto igual a 4, conforme o exemplo. Questão baseada no problema 1075 do site https://www.urionlinejudge.com.br.",,0,false,5bc47765a2b8b504032f7ddc,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264 329 394 459,5bc47765a2b8b504032f7ddb,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257 280 303 326 349 372 395 418 441 464 487,5bc47765a2b8b504032f7dda,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268 312 356 400 444 488,5bc47765a2b8b504032f7dd9,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279 334 389 444 499,,,,,,,,,,,,,,,,,,,,,,,,"cont = 250; 
n = parseInt(prompt(""Entre com um número""))
while (cont <= 500) {
    if ( cont % n == 4 )
        alert(cont + "" "");
    cont++
}",estruturas de repetição,,Divididos por N dão resto 4.
0,5bc477f4a2b8b504032f7de2,Fixação,Muito fácil,"Uma faculdade está realizando uma pesquisa entre alunos do ensino médio para mapear o interesses por cursos de ensino superior. Escreva um programa para processar os dados coletados nesta pesquisa. O programa deve possuir um menu de opções e deve ser encerrado quando o usuário digitar a opção ""0"". 
(a) Apresente um menu repetidas vezes para o usuário contendo as seguintes opções: 0 - Sair; 1 - Engenharia; 2 - Direito; 3 - Medicina.
(b) O programa deve ser finalizado quando o usuário digitar ""0"". 
(c) Só permitir as opções ""1"", ""2"", ""3"" e ""0"", caso o usuário digite outra opção, solicitar ao usuário que digite novamente.
(d) Contar a escolha por cada curso;  
(e) No final, apresentar a porcentagem de alunos que escolheram cada curso.
Observação: O programa recebe um caractere por vez e todos são Maiúsculos.",,0,false,5bc477f4a2b8b504032f7de7,3,3,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,9,,,,,,,,,,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,40 20 40,5bc477f4a2b8b504032f7de6,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80 0 20,5bc477f4a2b8b504032f7de5,3,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,2,,0,60 20 20,5bc477f4a2b8b504032f7de4,3,4,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,4,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,0,,,50 25 25,5bc477f4a2b8b504032f7de3,4,5,,,,,,,,,,,5,,5,5,5,5,5,5,0,0 0 0,"opcao = ""5"";
contTotal = 0; 
contE = 0; 
contD = 0; 
contM = 0; 
while ( opcao != 0 ) {
	if ( opcao == 1 ) {
		contE++;
		contTotal++;
	}
	if ( opcao == 2 ) {
		contD++;
		contTotal++;
	}
	if ( opcao == 3 ) {
		contM++;
		contTotal++;
	}
	opcao = lerInteiro(""Entre com uma opção: \n 0 - Sair;\n 1 - Engenharia;\n 2 - Direito;\n 3 - Medicina; ""); 
	while ( ! (opcao == ""0"" || opcao == ""1"" || opcao == ""2"" || opcao == ""3"" )) {
		opcao = lerInteiro(""Opção inválida, digite outra opção:""); 
	} 
	 
} 
// evita divisão por 0 
if (contTotal == 0)
    contTotal = 1;
escreva((contE/contTotal)*100+"" ""+(contD/contTotal)*100+"" ""+(contM/contTotal)*100); ",,,Pesquisa sobre cursos de graduação.
0,5bc47a23a2b8b504032f7dfd,Fixação,Muito fácil,"Faça um programa para calcular o volume de prismas de base hexagonal.  O programa deve funcionar para uma quantidade indeterminada de prismas, mas deve parar quando o valor do lado da base for igual a -1. O programa deve ler o tamanho do lado da base (l) e a altura (h) do prisma, nesta ordem, não pode permitir valores negativos e nem valores nulos. Caso apareçam, o usuário deve digitar novamente até que um valor válido seja fornecido. O programa deve validar l e h individualmente.  O Cálculo do volume (V) deve ser realizado conforme a  Equações abaixo e o resultado apresentado na tela. Considere que a base possui os seis lados de tamanhos iguais. Use o ""\n"" para mostrar os volumes calculados um por linha."," V = h \cdot   6 \cdot \frac{l^2\  \sqrt[]{3} }{4} ",0,false,5bc47a23a2b8b504032f7e01,2,3,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.176914536239792,5bc47a23a2b8b504032f7e00,-2,-4,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.70765814495917,5bc47a23a2b8b504032f7dff,2,-4,,,,,,,,,,,-4,,,,,,,,,,,-3,,,,,,,,,,,1,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.392304845413264,5bc47a23a2b8b504032f7dfe,2,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,3,,,,,,,,,,,4,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,"10.392304845413264
10.392304845413264
93.53074360871936",,,,,,,,,,,,,,,,,,,,,,,,"	var l, h, v ; 
	var cont; 
	
	cont = 0; 
	l =  lerReal(); 
	while (l != -1) 
	{
		while ( l <= 0 )
		    l = lerReal("" Entre com o lado: ""); 
		h = lerReal(""Entre com a algura""); 
		while (h <= 0)
		    h = lerReal(""Entre com a algura"");
		ab = 6 * ((l * l * Math.sqrt(3))/4);
		v = ab * h;
		alert(v+""\n"");
		l =  lerReal();
	} ",estruturas de repetição,,Volume de prismas de base hexagonal.
